from_url,to_url,anchor
https://www.bis.gov.in/index.php/laboratorys/testing-facility-and-testing-charges/,https://lims.bis.gov.in/home/labs/,बीआईएस मान्यता प्राप्त प्रयोगशाला के अनुसार परीक्षण सुविधाएं
https://www.bis.gov.in/index.php/laboratorys/testing-facility-and-testing-charges/,https://lims.bis.gov.in/home/empaneled_labs/,बीआईएस पैनलबद्ध प्रयोगशाला के अनुसार परीक्षण सुविधाएं
https://www.bis.gov.in/index.php/laboratorys/testing-facility-and-testing-charges/,https://lims.bis.gov.in/home/search_is_number/,बीआईएस लैब/मान्यता प्राप्त प्रयोगशालाओं/पैनलबद्ध प्रयोगशालाओं में आईएस के अनुसार परीक्षण सुविधाएं
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/?lang=en,Home
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/index.php/standard-of-the-week/?lang=en,Standard of the Week
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/index.php/standard-of-the-month/?lang=en,Standard of the Month
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://standards.bis.gov.in/website/know-your-standards,Know Your Standard
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/?lang=en,Products under Compulsory Certification
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/standardized-development-and-building-regulations-2023/?lang=en,Stdzd Dev & Building Regulations
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/manak-geet/?lang=en,Manak Geet
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/rajbhasa-hindi-2/?lang=en,Rajbhasha Hindi
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/monthly-bis-newsletter/?lang=en,Monthly BIS Newsletter
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/compliance-of-provisions/?lang=en,ICC Composition
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/?page_id=126552,BIS FAQ
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/media/?lang=en,Media
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/?lang=hi,Hindi
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,Skip Content
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in,Home
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/product-certification/?lang=en,Product Certification
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/?lang=en,Products under Compulsory Certification
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO-No-191(E).pdf,S.O. No. 191(E) Dt. 17 Feb 2003
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO-No-189(E).pdf,No. 189(E) dated 17 Feb 2003
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO-No-165(E).pdf,S.O. 165(E) dated 5 Feb 2004
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO-No-1172(E).pdf,S.O. 1172 (E) dated 22Aug 2005
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO-No-512(E).pdf,S.O. 512(E) dated 19 Feb 2009
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO-No-2058(E).pdf,S.O. 2058(E) dated 7Aug 2009
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO-No-2604(E).pdf,S.O. 2604 (E) dated 19 Oct.2010
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://bis.gov.in/MandatoryProducts/QCOrder/516_E.pdf,"SO 516(E), dated 25th May 1987"
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/GSR-NO-759(E).pdf,GSR 759(E)
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/GSR-No-760(E).pdf,GSR 760(E)
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://bis.gov.in/MandatoryProducts/QCOrder/Food%20Products/FSSAI%20Regulation%202011.pdf,Food Safety & Standards
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://bis.gov.in/MandatoryProducts/QCOrder/Food%20Products/FSSAI%20Regulation%202011.pdf,"Prohibition & Restriction on Sales, Regulation, 2011"
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://bis.gov.in/MandatoryProducts/QCOrder/Food%20Products/GSR%20NO%20759(E).pdf,GSR 759(E)
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://bis.gov.in/MandatoryProducts/QCOrder/Food%20Products/GSR%20NO%20759(E).pdf,GSR 760(E)
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO-No-451(E).pdf,SO 451(E) dated 16 June 1997
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO%20No.%202953%20(E).pdf,S.O. No. 2953(E) dated 19-11-2009
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO%20No.%201057%20(E).pdf,S.O. No. 1057 (E) dated 11-05-2010
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO%20No.%202758%20(E).pdf,S.O. No. 2758 (E) dated 9-11-2010
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/S.O%201081%20(E).pdf,G.S.R. No. 1081(E) Dt. 22-11-2016
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/GSR%20No.%20843%20(E).pdf,GSR No. 843(E) dated 9 Nov. 2001
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/Medical%20X%20Ray%20QC%20order.pdf,"AERB/443/39 MDX/3509/94,Oct. 94"
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO%20No%202681%20(E).pdf,2681(E) dated 23 October 2009
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO%20No%202749%20(E).pdf,2749(E) dated 30-10-2009
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/GSR%20No.%20374E.pdf,G.S.R. No. 374(E) dated 18-07-1978
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://bis.gov.in/cert/TransformerQCO2014.pdf,"Electrical transformers (Quality Control ) order, 2015"
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO%20No%201221%20(E).pdf,S.O. 1221 (E) dated 07-05-2015
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/S%20O%202434%20(E)Electrical%20Capacitors%20QCO.pdf,"SO 2434(E), dated 01st August 2017"
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://bis.gov.in/MandatoryProducts/QCOrder/184588.pdf,(S.O No. 1468 E) dated 3rd April 2018
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/QCO_dated_10th_Oct2018.pdf,"S.O. 5243(E) dated 10th October, 2018"
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/QCO_dated_10th_Oct2018.pdf,"S.O. 5244(E) dated 10th October, 2018"
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO-No-191(E).pdf,S.O. No. 191(E) Dt. 17 Feb 2003
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO-No-189(E).pdf,No. 189(E) dated 17 Feb 2003
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO-No-165(E).pdf,S.O. 165(E) dated 5 Feb 2004
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO-No-1172(E).pdf,S.O. 1172 (E) dated 22Aug 2005
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO-No-512(E).pdf,S.O. 512(E) dated 19 Feb 2009
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO-No-2058(E).pdf,S.O. 2058(E) dated 7Aug 2009
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO-No-2604(E).pdf,S.O. 2604 (E) dated 19 Oct.2010
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://bis.gov.in/MandatoryProducts/QCOrder/516_E.pdf,"SO 516(E), dated 25th May 1987"
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/GSR-NO-759(E).pdf,GSR 759(E)
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/GSR-No-760(E).pdf,GSR 760(E)
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://bis.gov.in/MandatoryProducts/QCOrder/Food%20Products/FSSAI%20Regulation%202011.pdf,Food Safety & Standards
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://bis.gov.in/MandatoryProducts/QCOrder/Food%20Products/FSSAI%20Regulation%202011.pdf,"Prohibition & Restriction on Sales, Regulation, 2011"
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://bis.gov.in/MandatoryProducts/QCOrder/Food%20Products/GSR%20NO%20759(E).pdf,GSR 759(E)
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://bis.gov.in/MandatoryProducts/QCOrder/Food%20Products/GSR%20NO%20759(E).pdf,GSR 760(E)
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO-No-451(E).pdf,SO 451(E) dated 16 June 1997
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO%20No.%202953%20(E).pdf,S.O. No. 2953(E) dated 19-11-2009
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO%20No.%201057%20(E).pdf,S.O. No. 1057 (E) dated 11-05-2010
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO%20No.%202758%20(E).pdf,S.O. No. 2758 (E) dated 9-11-2010
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/S.O%201081%20(E).pdf,G.S.R. No. 1081(E) Dt. 22-11-2016
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/GSR%20No.%20843%20(E).pdf,GSR No. 843(E) dated 9 Nov. 2001
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/Medical%20X%20Ray%20QC%20order.pdf,"AERB/443/39 MDX/3509/94,Oct. 94"
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO%20No%202681%20(E).pdf,2681(E) dated 23 October 2009
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO%20No%202749%20(E).pdf,2749(E) dated 30-10-2009
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/GSR%20No.%20374E.pdf,G.S.R. No. 374(E) dated 18-07-1978
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://bis.gov.in/cert/TransformerQCO2014.pdf,"Electrical transformers (Quality Control ) order, 2015"
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/SO%20No%201221%20(E).pdf,S.O. 1221 (E) dated 07-05-2015
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/S%20O%202434%20(E)Electrical%20Capacitors%20QCO.pdf,"SO 2434(E), dated 01st August 2017"
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://bis.gov.in/MandatoryProducts/QCOrder/184588.pdf,(S.O No. 1468 E) dated 3rd April 2018
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/QCO_dated_10th_Oct2018.pdf,"S.O. 5243(E) dated 10th October, 2018"
https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-i-mark-scheme/?lang=en,https://www.bis.gov.in/MandatoryProducts/QCOrder/QCO_dated_10th_Oct2018.pdf,"S.O. 5244(E) dated 10th October, 2018"
https://lims.bis.gov.in/,https://lims.bis.gov.in/,Bureau of Indian Standards The National Standards Body of India
https://lims.bis.gov.in/,https://lims.bis.gov.in/accounts/login/,
https://lims.bis.gov.in/,https://lims.bis.gov.in/accounts/login/,Login
https://lims.bis.gov.in/,https://lims.bis.gov.in/,
https://lims.bis.gov.in/,https://lims.bis.gov.in/,Previous
https://lims.bis.gov.in/,https://lims.bis.gov.in/,Next
https://lims.bis.gov.in/,https://lims.bis.gov.in/home/search_labs/,Search a Lab
https://lims.bis.gov.in/,https://lims.bis.gov.in/home/bis_labs/,BIS Labs 10
https://lims.bis.gov.in/,https://lims.bis.gov.in/home/labs/,BIS Recognized Labs 431
https://lims.bis.gov.in/,https://lims.bis.gov.in/home/empaneled_labs/,Empanelled Labs 140
https://lims.bis.gov.in/,https://lims.bis.gov.in/home/search_is_number/,Search by IS Number
